날짜,시간,타입,대분류,소분류,내용,금액,화폐,결제수단,메모
2025-09-10,11:56,지출,식비,식재료,씨제이프레시웨이주식회사,-16000,KRW,Air One (에어원) 스카이패스,
2025-09-10,07:00,지출,주거/통신,미분류,인천가스2509,-20270,KRW,신한 주거래 우대통장(S-lite),
2025-09-09,12:44,지출,식비,식재료,씨제이프레시웨이주식회사,-4000,KRW,Air One (에어원) 스카이패스,
2025-09-09,09:53,지출,주거/통신,휴대폰,LG  U+통신요금  자동이체,-34020,KRW,Air One (에어원) 스카이패스,
2025-09-08,18:25,지출,금융,이자/대출,한국장학재단,-60369,KRW,신한 주거래 우대통장(S-lite),
2025-09-08,18:25,지출,금융,이자/대출,한국장학재단,-69803,KRW,신한 주거래 우대통장(S-lite),
2025-09-08,12:28,지출,카페/간식,커피/음료,커피볶는 시골커피 서울용산점,-13800,KRW,Air One (에어원) 스카이패스,
2025-09-07,17:26,지출,식비,고기,신정희 숯불닭갈비,-39000,KRW,Air One (에어원) 스카이패스,
2025-09-07,14:56,지출,온라인쇼핑,서비스구독,나이스페이먼츠 주식회사,-9900,KRW,카카오페이 간편결제,
2025-09-07,14:48,지출,식비,식재료,과일야채,-3500,KRW,Air One (에어원) 스카이패스,
2025-09-07,11:58,지출,식비,한식,김밥천국,-21000,KRW,Air One (에어원) 스카이패스,
2025-09-07,11:19,지출,온라인쇼핑,결제/충전,NICEPAY_결제대행2_1,-100000,KRW,Air One (에어원) 스카이패스,
2025-09-07,06:24,이체,저축,미분류,(250608~250906),0,KRW,저축예금,
2025-09-06,13:54,지출,패션/쇼핑,아울렛/몰,현대아울렛 송도점,-6000,KRW,Air One (에어원) 스카이패스,
2025-09-06,01:41,지출,금융,이자/대출,한도대출이자,-204753,KRW,저축예금,
2025-09-05,12:14,지출,온라인쇼핑,인터넷쇼핑,주식회사 카카오,-39900,KRW,카카오페이 간편결제,
2025-09-05,10:54,지출,자녀/육아,육아용품,소베맘,-7454,KRW,네이버페이 간편결제(포인트),
2025-09-05,10:54,지출,자녀/육아,육아용품,소베맘,-102346,KRW,네이버페이 간편결제,
2025-09-04,08:16,지출,식비,식재료,씨제이프레시웨이주식회사,-4800,KRW,Air One (에어원) 스카이패스,
2025-09-03,15:01,지출,온라인쇼핑,인터넷쇼핑,당근페이,-500000,KRW,Air One (에어원) 스카이패스,
2025-09-03,14:03,지출,식비,식재료,씨제이프레시웨이주식회사,-2000,KRW,Air One (에어원) 스카이패스,
2025-09-03,13:04,이체,이체,미분류,*****,1,KRW,신한 주거래 우대통장(S-lite),
2025-09-03,10:53,지출,자동차,통행료,주식회사 더즌,-2700,KRW,카카오페이 간편결제,
2025-09-03,10:53,이체,이체,미분류,카카오페이,-10000,KRW,신한 주거래 우대통장(S-lite),
2025-09-02,20:30,지출,온라인쇼핑,홈쇼핑,주식회사 코리아성지,-51960,KRW,Air One (에어원) 스카이패스,
2025-09-02,13:38,지출,여행/숙박,해외결제,외화사신금액,-2789260,KRW,저축예금,
2025-09-02,11:38,지출,패션/쇼핑,패션,오운(own),-37500,KRW,Air One (에어원) 스카이패스,
2025-09-01,12:05,지출,식비,식재료,씨제이프레시웨이주식회사,-11800,KRW,Air One (에어원) 스카이패스,
2025-09-01,09:56,지출,금융,세금/과태료,(사단법인)금융결제원,-11700,KRW,카카오페이 간편결제,
2025-09-01,08:41,이체,현금,미분류,004.송영애,-800000,KRW,신한 주거래 우대통장(S-lite),
2025-09-01,05:14,지출,주거/통신,휴대폰,자동결제2_다날1,-3084,KRW,Air One (에어원) 스카이패스,
2025-08-31,00:00,지출,자동차,통행료,08월인천대교1건,-5500,KRW,Air One (에어원) 스카이패스,
2025-08-31,00:00,지출,교통,대중교통,민자도로 후불교통카드_이동의즐거움,-4400,KRW,Air One (에어원) 스카이패스,
2025-08-31,00:00,지출,자동차,통행료,한국도로공사,-900,KRW,Air One (에어원) 스카이패스,
2025-08-31,00:00,지출,자동차,통행료,한국도로공사,-1700,KRW,Air One (에어원) 스카이패스,
2025-08-31,00:00,지출,자동차,통행료,한국도로공사,-2100,KRW,Air One (에어원) 스카이패스,
2025-08-31,00:00,지출,자동차,통행료,한국도로공사,-6800,KRW,Air One (에어원) 스카이패스,
2025-08-31,00:00,지출,자동차,통행료,한국도로공사,-9100,KRW,Air One (에어원) 스카이패스,
2025-08-31,00:00,지출,자동차,통행료,서부간선,-2800,KRW,Air One (에어원) 스카이패스,
2025-08-29,20:16,지출,뷰티/미용,헤어샵,하르르,-9000,KRW,Air One (에어원) 스카이패스,
2025-08-28,17:13,이체,이체,미분류,*****,1,KRW,신한 주거래 우대통장(S-lite),
2025-08-28,10:54,지출,여행/숙박,해외결제,외화사신금액,-2786460,KRW,저축예금,
2025-08-28,08:14,지출,식비,식재료,씨제이프레시웨이주식회사,-8500,KRW,Air One (에어원) 스카이패스,
2025-08-27,11:34,지출,여행/숙박,해외결제,외화사신금액,-2797080,KRW,저축예금,
2025-08-27,10:39,이체,이체,미분류,이헌기,-68000,KRW,신한 주거래 우대통장(S-lite),
2025-08-27,10:37,지출,금융,증권/투자,인천광취득세,-4095430,KRW,신한 주거래 우대통장(S-lite),
2025-08-27,06:00,지출,여행/숙박,항공권,311234455656,-49130,KRW,신한 주거래 우대통장(S-lite),
2025-08-26,18:49,지출,자동차,주차,서울시설공단,-30000,KRW,카카오페이 간편결제,
2025-08-26,18:47,지출,문화/여가,음악,피오리콘솔레(Fiori con sole),-50000,KRW,Air One (에어원) 스카이패스,
2025-08-26,18:06,이체,카드대금,미분류,신한카드,-2858181,KRW,신한 주거래 우대통장(S-lite),
2025-08-26,17:26,지출,주거/통신,관리비,아파트관리비,-252540,KRW,Air One (에어원) 스카이패스,
2025-08-26,15:57,이체,이체,미분류,오석규,-400000,KRW,신한 주거래 우대통장(S-lite),
2025-08-26,15:05,지출,금융,보험,삼성화재해상보험(주),-277400,KRW,Air One (에어원) 스카이패스,
2025-08-26,12:44,지출,문화/여가,취미/체험,원밀,-6305,KRW,Air One (에어원) 스카이패스,
2025-08-26,11:32,수입,금융수입,미분류,신한할인캐쉬백,2753,KRW,신한 주거래 우대통장(S-lite),
2025-08-26,06:05,지출,금융,증권/투자,311243546349,-73720,KRW,신한 주거래 우대통장(S-lite),
2025-08-26,05:52,지출,여행/숙박,해외결제,외화사신금액,-2784660,KRW,저축예금,
2025-08-25,19:14,지출,금융,보험,농협손보098회,-43470,KRW,신한 주거래 우대통장(S-lite),
2025-08-25,18:51,지출,금융,카드,현대카드(주),-510767,KRW,신한 주거래 우대통장(S-lite),
2025-08-25,18:35,지출,금융,이자/대출,한국장학재단,-59438,KRW,신한 주거래 우대통장(S-lite),
2025-08-25,11:53,지출,식비,식재료,씨제이프레시웨이주식회사,-4000,KRW,Air One (에어원) 스카이패스,
2025-08-25,09:04,지출,여행/숙박,해외결제,외화사신금액,-2779440,KRW,저축예금,
2025-08-25,03:43,수입,급여,미분류,급여,5803895,KRW,신한 주거래 우대통장(S-lite),
2025-08-25,01:41,지출,온라인쇼핑,서비스구독,Netflix_INICIS,-17000,KRW,Air One (에어원) 스카이패스,
2025-08-24,19:31,지출,온라인쇼핑,홈쇼핑,주식회사 코리아성지,-31670,KRW,Air One (에어원) 스카이패스,
2025-08-24,14:45,지출,식비,뷔페,주식회사  가우플랜,-8000,KRW,Air One (에어원) 스카이패스,
2025-08-24,09:53,지출,생활,편의점,이마트24 송도캐슬센트럴점,-1000,KRW,Air One (에어원) 스카이패스,
2025-08-24,09:51,지출,식비,한식,김밥천국송도점,-16000,KRW,Air One (에어원) 스카이패스,
2025-08-24,09:39,지출,식비,피자,0123028425483,-400000,KRW,신한 주거래 우대통장(S-lite),
2025-08-24,00:00,지출,교통,대중교통,민자도로 후불교통카드_이동의즐거움,-1300,KRW,Air One (에어원) 스카이패스,
2025-08-24,00:00,지출,교통,대중교통,민자도로 후불교통카드_이동의즐거움,-1300,KRW,Air One (에어원) 스카이패스,
2025-08-23,18:43,지출,온라인쇼핑,서비스구독,유튜브프리미엄,-14900,KRW,Air One (에어원) 스카이패스,
2025-08-23,03:42,수입,금융수입,미분류,이자,1,KRW,MY 입출금통장,
2025-08-22,16:15,지출,문화/여가,취미/체험,폴인,7800,KRW,네이버페이 간편결제,
2025-08-22,15:00,지출,문화/여가,취미/체험,폴인,-7800,KRW,네이버페이 간편결제,
2025-08-22,13:48,이체,이체,미분류,정지훈,50000,KRW,NH주거래우대통장,
2025-08-22,12:25,이체,저축,미분류,THIDA TUN,8400000,KRW,신한 주거래 우대통장(S-lite),
2025-08-21,23:44,지출,온라인쇼핑,결제/충전,ALIPAY CONNECT PTE. LTD,-23760,KRW,카카오페이 간편결제,
2025-08-21,19:46,지출,식비,한식,분식 봄,-4500,KRW,Air One (에어원) 스카이패스,
2025-08-21,19:03,이체,이체,미분류,이은실,28500,KRW,신한 주거래 우대통장(S-lite),
2025-08-21,16:19,지출,식비,식재료,씨제이프레시웨이주식회사,-2000,KRW,Air One (에어원) 스카이패스,
2025-08-20,19:31,지출,뷰티/미용,헤어샵,하르르헤어,-348,KRW,네이버페이 간편결제(포인트),
2025-08-20,19:31,지출,뷰티/미용,헤어샵,하르르헤어,-8652,KRW,네이버페이 간편결제,
2025-08-20,13:11,지출,자동차,통행료,주식회사 더즌,-2700,KRW,카카오페이 간편결제,
2025-08-20,13:11,이체,이체,미분류,카카오페이,-10000,KRW,신한 주거래 우대통장(S-lite),
2025-08-20,11:57,지출,카페/간식,커피/음료,커피볶는 시골커피 서울용산점,-19400,KRW,Air One (에어원) 스카이패스,
2025-08-20,07:12,지출,교통,대중교통,(주)이비카드,-30000,KRW,카카오페이 간편결제,
2025-08-20,07:10,지출,금융,보험,KB손013 08,-13000,KRW,신한 주거래 우대통장(S-lite),
2025-08-19,19:35,지출,식비,한식,분식 봄,-7500,KRW,Air One (에어원) 스카이패스,
2025-08-19,12:35,지출,식비,식재료,씨제이프레시웨이주식회사,-4000,KRW,Air One (에어원) 스카이패스,
2025-08-19,09:23,지출,여행/숙박,해외결제,외화사신금액,-2782860,KRW,저축예금,
2025-08-18,12:28,지출,카페/간식,커피/음료,커피볶는 시골커피 서울용산점,-6000,KRW,Air One (에어원) 스카이패스,
2025-08-18,11:33,지출,패션/쇼핑,패션,오운(own),-23000,KRW,Air One (에어원) 스카이패스,
2025-08-18,10:05,지출,여행/숙박,해외결제,외화사신금액,-2780040,KRW,저축예금,
2025-08-18,07:04,지출,주거/통신,인터넷,LGU+77651357,-33900,KRW,신한 주거래 우대통장(S-lite),
2025-08-18,07:03,지출,주거/통신,인터넷,LGU+84273357,-9900,KRW,신한 주거래 우대통장(S-lite),
2025-08-17,20:06,지출,온라인쇼핑,인터넷쇼핑,나이스_당근페이,-500000,KRW,Air One (에어원) 스카이패스,
2025-08-17,15:24,지출,카페/간식,베이커리,빵명장(주),-22500,KRW,Air One (에어원) 스카이패스,
2025-08-17,14:40,지출,생활,마트,롯데쇼핑(주)롯데마트맥스 금천점,-23000,KRW,Air One (에어원) 스카이패스,
2025-08-17,12:45,지출,생활,마트,롯데쇼핑(주)롯데마트맥스 금천점,-29000,KRW,Air One (에어원) 스카이패스,
2025-08-17,00:00,지출,자동차,통행료,한국도로공사,-900,KRW,Air One (에어원) 스카이패스,
2025-08-16,19:17,지출,온라인쇼핑,홈쇼핑,주식회사 코리아성지,-27200,KRW,Air One (에어원) 스카이패스,
2025-08-16,15:22,지출,여행/숙박,숙박비,에이치투오코리아 주식회사,-1200,KRW,네이버페이 간편결제(포인트),
2025-08-16,15:22,지출,여행/숙박,숙박비,에이치투오코리아 주식회사,-34800,KRW,네이버페이 간편결제,
2025-08-15,16:56,지출,온라인쇼핑,인터넷쇼핑,ALIPAY CONNECT PTE. LTD,-31311,KRW,카카오페이 간편결제,
2025-08-15,13:54,지출,카페/간식,커피/음료,엘그레(LGRE),-3500,KRW,Air One (에어원) 스카이패스,
2025-08-15,09:28,이체,저축,미분류,예금결산이자,0,KRW,우리 SUPER주거래 통장,
2025-08-14,21:54,지출,자동차,주차,스마트로-세외수입(비인증),-2500,KRW,Air One (에어원) 스카이패스,
2025-08-14,21:46,지출,카페/간식,커피/음료,클램블리(부천송내점),-57000,KRW,Air One (에어원) 스카이패스,
2025-08-14,19:47,이체,저축,미분류,THIDA TUN,3000000,KRW,신한 주거래 우대통장(S-lite),
2025-08-14,18:25,지출,금융,이자/대출,한국장학재단,-58510,KRW,신한 주거래 우대통장(S-lite),
2025-08-14,09:12,지출,여행/숙박,해외결제,외화사신금액,-2764820,KRW,저축예금,
2025-08-14,00:00,지출,온라인쇼핑,서비스구독,구글페이먼트코리아 유한회사,1781,KRW,Air One (에어원) 스카이패스,
2025-08-13,09:32,지출,온라인쇼핑,앱스토어,구글플레이,-29000,KRW,Air One (에어원) 스카이패스,
2025-08-13,08:38,지출,온라인쇼핑,인터넷쇼핑,경찰청_이정,-130000,KRW,NH주거래우대통장,
2025-08-13,08:36,이체,이체,미분류,THIDATUN,130000,KRW,NH주거래우대통장,
2025-08-12,19:02,지출,카페/간식,커피/음료,(주)에스씨케이 컴퍼니,-30000,KRW,Air One (에어원) 스카이패스,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
